,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,mean_test_score,mean_fit_time,rank_test_score
413,20,log2,2,10,200,0.9996923076923077,0.9987810134887696,229
414,20,log2,4,2,10,0.9989230769230769,0.052461767196655275,364
415,20,log2,4,2,25,0.9984611831586427,0.11116838455200195,401
416,20,log2,4,2,50,0.9981534908509504,0.24518108367919922,449
417,20,log2,4,2,100,0.9984611831586427,0.456895112991333,401
418,20,log2,4,2,150,0.9987688754663351,0.688852596282959,373
419,20,log2,4,2,200,0.9987688754663351,0.8784379959106445,373
420,20,log2,4,5,10,0.9981534908509506,0.04857912063598633,448
421,20,log2,4,5,25,0.9990769230769232,0.11478261947631836,357
422,20,log2,4,5,50,0.9984611831586427,0.2431391716003418,401
423,20,log2,4,5,100,0.9981534908509504,0.4432548999786377,449
424,20,log2,4,5,150,0.9987688754663351,0.7147932529449463,373
425,20,log2,4,5,200,0.9984611831586427,0.914057445526123,401
426,20,log2,4,10,10,0.9983076923076922,0.050058412551879886,439
427,20,log2,4,10,25,0.9989230769230769,0.11027936935424805,364
428,20,log2,4,10,50,0.9984611831586427,0.25796260833740237,401
429,20,log2,4,10,100,0.9981534908509504,0.4709738254547119,449
430,20,log2,4,10,150,0.9984611831586427,0.6981122970581055,401
431,20,log2,4,10,200,0.9981534908509504,0.8925296783447265,449
432,20,,1,2,10,1.0,0.057486867904663085,1
433,20,,1,2,25,1.0,0.1375058650970459,1
434,20,,1,2,50,1.0,0.29068961143493655,1
435,20,,1,2,100,1.0,0.6181690692901611,1
436,20,,1,2,150,1.0,0.96733717918396,1
437,20,,1,2,200,1.0,1.3756145000457765,1
438,20,,1,5,10,1.0,0.07797622680664062,1
439,20,,1,5,25,1.0,0.15445051193237305,1
440,20,,1,5,50,1.0,0.30777487754821775,1
441,20,,1,5,100,1.0,0.6980758666992187,1
442,20,,1,5,150,1.0,0.909086036682129,1
443,20,,1,5,200,1.0,1.3261688232421875,1
444,20,,1,10,10,1.0,0.06314420700073242,1
445,20,,1,10,25,1.0,0.18563523292541503,1
