,param_C,param_max_iter,param_penalty,param_solver,mean_test_score,mean_fit_time,rank_test_score
371,10.0,400,l1,newton-cg,,0.003667259216308594,271
372,10.0,400,l2,liblinear,0.9109087463729495,0.04050078392028809,1
373,10.0,400,l2,saga,0.9109087463729495,0.2463818073272705,1
374,10.0,400,l2,lbfgs,0.9109087463729495,0.057540082931518556,1
375,10.0,400,l2,newton-cg,0.9109087463729495,0.05472707748413086,1
376,10.0,400,elasticnet,liblinear,,0.003444862365722656,271
377,10.0,400,elasticnet,saga,,0.0019585609436035155,271
378,10.0,400,elasticnet,lbfgs,,0.002313852310180664,271
379,10.0,400,elasticnet,newton-cg,,0.002710771560668945,271
380,10.0,400,,liblinear,,0.0023665428161621094,271
381,10.0,400,,saga,0.9109087463729495,0.22431273460388185,1
382,10.0,400,,lbfgs,0.9109087463729495,0.050469970703125,1
383,10.0,400,,newton-cg,0.9109087463729495,0.05024805068969727,1
384,10.0,500,l1,liblinear,0.9109087463729495,0.10639195442199707,1
