,param_C,param_max_iter,param_penalty,param_solver,mean_test_score,mean_fit_time,rank_test_score
608,1.0,450,l1,liblinear,0.9583002309468822,6.622135877609253,214
609,1.0,450,l1,saga,0.9581466216616332,4.558497619628906,224
610,1.0,450,l1,lbfgs,,0.00477442741394043,541
611,1.0,450,l1,newton-cg,,0.0051211357116699215,541
612,1.0,450,l2,liblinear,0.9529144312192811,0.14387245178222657,354
613,1.0,450,l2,saga,0.9535301711375614,3.3981743812561036,345
614,1.0,450,l2,lbfgs,0.9542995203410907,0.5873163223266602,327
615,1.0,450,l2,newton-cg,0.9544533664949368,0.14887418746948242,317
616,1.0,450,elasticnet,liblinear,,0.0065363883972167965,541
617,1.0,450,elasticnet,saga,,0.005066442489624024,541
618,1.0,450,elasticnet,lbfgs,,0.01523122787475586,541
619,1.0,450,elasticnet,newton-cg,,0.021820640563964842,541
620,1.0,450,,liblinear,,0.005417442321777344,541
621,1.0,450,,saga,0.9589158524308641,3.8847023487091064,198
622,1.0,450,,lbfgs,0.9610706460590988,0.39868721961975095,19
623,1.0,450,,newton-cg,0.9606091075975602,0.21968531608581543,82
624,1.0,500,l1,liblinear,0.9583002309468822,5.1352380275726315,214
625,1.0,500,l1,saga,0.9583004678154794,5.2267543315887455,211
626,1.0,500,l1,lbfgs,,0.005391454696655274,541
627,1.0,500,l1,newton-cg,,0.0031154632568359377,541
628,1.0,500,l2,liblinear,0.9529144312192811,0.13852295875549317,354
629,1.0,500,l2,saga,0.9533763249837153,4.31178503036499,347
630,1.0,500,l2,lbfgs,0.9542995203410907,0.6307177543640137,327
631,1.0,500,l2,newton-cg,0.9544533664949368,0.26924834251403806,317
632,1.0,500,elasticnet,liblinear,,0.0051857948303222655,541
633,1.0,500,elasticnet,saga,,0.017049694061279298,541
634,1.0,500,elasticnet,lbfgs,,0.006135225296020508,541
635,1.0,500,elasticnet,newton-cg,,0.004909420013427734,541
636,1.0,500,,liblinear,,0.013144159317016601,541
637,1.0,500,,saga,0.9590696985847101,3.559741163253784,191
638,1.0,500,,lbfgs,0.9610706460590988,0.44579734802246096,19
639,1.0,500,,newton-cg,0.9606091075975602,0.21874032020568848,82
640,10.0,50,l1,liblinear,0.9607629537514064,1.609487819671631,64
641,10.0,50,l1,saga,0.9495301711375614,0.526659345626831,374
642,10.0,50,l1,lbfgs,,0.009517478942871093,541
643,10.0,50,l1,newton-cg,,0.004394149780273438,541
644,10.0,50,l2,liblinear,0.9593776277609996,0.28449625968933107,177
645,10.0,50,l2,saga,0.9487609403683306,0.47998709678649903,405
646,10.0,50,l2,lbfgs,0.9558389293539408,0.12408595085144043,296
647,10.0,50,l2,newton-cg,0.9596853200686919,0.3236377239227295,166
648,10.0,50,elasticnet,liblinear,,0.009326982498168945,541
649,10.0,50,elasticnet,saga,,0.0040318012237548825,541
650,10.0,50,elasticnet,lbfgs,,0.004588937759399414,541
651,10.0,50,elasticnet,newton-cg,,0.005507469177246094,541
652,10.0,50,,liblinear,,0.011537551879882812,541
653,10.0,50,,saga,0.9493763249837153,0.4678810119628906,382
654,10.0,50,,lbfgs,0.954916089299461,0.13316817283630372,310
655,10.0,50,,newton-cg,0.9606091075975602,0.28563699722290037,82
656,10.0,100,l1,liblinear,0.9607629537514064,1.76185040473938,64
657,10.0,100,l1,saga,0.9539912358619056,0.9788082599639892,343
658,10.0,100,l1,lbfgs,,0.006080532073974609,541
659,10.0,100,l1,newton-cg,,0.0053981304168701175,541
660,10.0,100,l2,liblinear,0.9593776277609996,0.19262175559997557,177
661,10.0,100,l2,saga,0.9541450820157518,0.6980002880096435,334
662,10.0,100,l2,lbfgs,0.958454195535027,0.14818315505981444,210
663,10.0,100,l2,newton-cg,0.9596853200686919,0.17538838386535643,166
664,10.0,100,elasticnet,liblinear,,0.0037111759185791014,541
665,10.0,100,elasticnet,saga,,0.0029111862182617187,541
666,10.0,100,elasticnet,lbfgs,,0.004656696319580078,541
667,10.0,100,elasticnet,newton-cg,,0.003905630111694336,541
668,10.0,100,,liblinear,,0.016989612579345705,541
669,10.0,100,,saga,0.9541450820157518,1.0164141654968262,334
670,10.0,100,,lbfgs,0.9616857938058863,0.1503300666809082,7
671,10.0,100,,newton-cg,0.9606091075975602,0.19174914360046386,82
672,10.0,150,l1,liblinear,0.9607629537514064,2.192369747161865,64
673,10.0,150,l1,saga,0.95553028957186,1.881387424468994,307
674,10.0,150,l1,lbfgs,,0.01917738914489746,541
675,10.0,150,l1,newton-cg,,0.007003211975097656,541
676,10.0,150,l2,liblinear,0.9593776277609996,0.3424834251403809,177
677,10.0,150,l2,saga,0.955068632676023,1.3360324382781983,309
678,10.0,150,l2,lbfgs,0.9587617694084207,0.2912477493286133,208
679,10.0,150,l2,newton-cg,0.9596853200686919,0.27441630363464353,166
680,10.0,150,elasticnet,liblinear,,0.006363868713378906,541
681,10.0,150,elasticnet,saga,,0.008376264572143554,541
682,10.0,150,elasticnet,lbfgs,,0.008152103424072266,541
683,10.0,150,elasticnet,newton-cg,,0.008392000198364257,541
684,10.0,150,,liblinear,,0.0051959514617919925,541
685,10.0,150,,saga,0.9556841357257062,1.1664615631103517,297
686,10.0,150,,lbfgs,0.9621475691360217,0.21139216423034668,1
687,10.0,150,,newton-cg,0.9606091075975602,0.20934600830078126,82
688,10.0,200,l1,liblinear,0.9606091075975602,1.9551174640655518,82
689,10.0,200,l1,saga,0.9573769171552081,2.2813527584075928,283
690,10.0,200,l1,lbfgs,,0.008804941177368164,541
691,10.0,200,l1,newton-cg,,0.004018831253051758,541
692,10.0,200,l2,liblinear,0.9593776277609996,0.30065007209777833,177
693,10.0,200,l2,saga,0.9573770355895068,1.8645978450775147,282
694,10.0,200,l2,lbfgs,0.9596853200686919,0.35124902725219725,166
695,10.0,200,l2,newton-cg,0.9596853200686919,0.20447773933410646,166
696,10.0,200,elasticnet,liblinear,,0.003043937683105469,541
697,10.0,200,elasticnet,saga,,0.004053783416748047,541
698,10.0,200,elasticnet,lbfgs,,0.003797149658203125,541
699,10.0,200,elasticnet,newton-cg,,0.005347537994384766,541
700,10.0,200,,liblinear,,0.00351715087890625,541
701,10.0,200,,saga,0.9573769171552081,1.255647325515747,283
702,10.0,200,,lbfgs,0.9615321845206373,0.2831064224243164,13
703,10.0,200,,newton-cg,0.9606091075975602,0.18959202766418456,82
704,10.0,250,l1,liblinear,0.9604552614437141,2.064771890640259,156
705,10.0,250,l1,saga,0.9576848463314978,2.7534632682800293,253
706,10.0,250,l1,lbfgs,,0.02060842514038086,541
707,10.0,250,l1,newton-cg,,0.0063153266906738285,541
708,10.0,250,l2,liblinear,0.9593776277609996,0.32254514694213865,177
709,10.0,250,l2,saga,0.9576847278971989,2.064546060562134,257
710,10.0,250,l2,lbfgs,0.9593776277609996,0.4541846752166748,177
711,10.0,250,l2,newton-cg,0.9596853200686919,0.23869781494140624,166
712,10.0,250,elasticnet,liblinear,,0.0040509700775146484,541
713,10.0,250,elasticnet,saga,,0.006451845169067383,541
714,10.0,250,elasticnet,lbfgs,,0.014819526672363281,541
715,10.0,250,elasticnet,newton-cg,,0.006993722915649414,541
716,10.0,250,,liblinear,,0.004621553421020508,541
717,10.0,250,,saga,0.9575311186119502,1.8492501735687257,261
718,10.0,250,,lbfgs,0.9607629537514064,0.4684731960296631,64
719,10.0,250,,newton-cg,0.9606091075975602,0.210585880279541,82
720,10.0,300,l1,liblinear,0.9607629537514064,1.460817813873291,64
721,10.0,300,l1,saga,0.9573772724581039,2.884169673919678,280
722,10.0,300,l1,lbfgs,,0.005885457992553711,541
723,10.0,300,l1,newton-cg,,0.0036575794219970703,541
724,10.0,300,l2,liblinear,0.9593776277609996,0.16999297142028807,177
725,10.0,300,l2,saga,0.9575311186119502,2.601894426345825,261
726,10.0,300,l2,lbfgs,0.9593775093267011,0.5577423572540283,189
727,10.0,300,l2,newton-cg,0.9596853200686919,0.36966552734375,166
728,10.0,300,elasticnet,liblinear,,0.005729532241821289,541
729,10.0,300,elasticnet,saga,,0.033325576782226564,541
730,10.0,300,elasticnet,lbfgs,,0.004379987716674805,541
731,10.0,300,elasticnet,newton-cg,,0.007369375228881836,541
732,10.0,300,,liblinear,,0.004409170150756836,541
733,10.0,300,,saga,0.9576849647657962,2.991687202453613,246
734,10.0,300,,lbfgs,0.9610706460590988,0.5159224033355713,19
735,10.0,300,,newton-cg,0.9606091075975602,0.2120448589324951,82
736,10.0,250,l1,liblinear,0.9606091075975602,1.9652376174926758,82
737,10.0,250,l1,saga,0.9575310001776515,2.5548372745513914,277
738,10.0,250,l1,lbfgs,,0.007230043411254883,541
739,10.0,250,l1,newton-cg,,0.0075775146484375,541
740,10.0,250,l2,liblinear,0.9593776277609996,0.3638463020324707,177
741,10.0,250,l2,saga,0.9576847278971989,1.765467882156372,257
742,10.0,250,l2,lbfgs,0.9593776277609996,0.373943567276001,177
743,10.0,250,l2,newton-cg,0.9596853200686919,0.2579239845275879,166
744,10.0,250,elasticnet,liblinear,,0.01510777473449707,541
745,10.0,250,elasticnet,saga,,0.014404106140136718,541
746,10.0,250,elasticnet,lbfgs,,0.011305475234985351,541
747,10.0,250,elasticnet,newton-cg,,0.009298610687255859,541
748,10.0,250,,liblinear,,0.00951995849609375,541
749,10.0,250,,saga,0.9575311186119502,2.354293441772461,261
750,10.0,250,,lbfgs,0.9607629537514064,0.4279449939727783,64
