,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,mean_test_score,mean_fit_time,rank_test_score
390,20,log2,1,10,10,1.0,0.10124506950378417,1
391,20,log2,1,10,25,1.0,0.22578806877136232,1
392,20,log2,1,10,50,1.0,0.4400622844696045,1
393,20,log2,1,10,100,1.0,0.9006569862365723,1
394,20,log2,1,10,150,1.0,1.2512663841247558,1
395,20,log2,1,10,200,1.0,1.8563089847564698,1
396,20,log2,2,2,10,1.0,0.10279507637023926,1
397,20,log2,2,2,25,1.0,0.27234950065612795,1
398,20,log2,2,2,50,1.0,0.4525147914886475,1
399,20,log2,2,2,100,1.0,0.9102349281311035,1
400,20,log2,2,2,150,1.0,1.364640760421753,1
401,20,log2,2,2,200,1.0,1.7749352931976319,1
402,20,log2,2,5,10,1.0,0.095420503616333,1
403,20,log2,2,5,25,1.0,0.22094125747680665,1
404,20,log2,2,5,50,1.0,0.43567399978637694,1
405,20,log2,2,5,100,1.0,0.891803503036499,1
406,20,log2,2,5,150,1.0,1.313007640838623,1
407,20,log2,2,5,200,1.0,1.7939122200012207,1
408,20,log2,2,10,10,1.0,0.10254979133605957,1
409,20,log2,2,10,25,1.0,0.22090458869934082,1
410,20,log2,2,10,50,1.0,0.43173880577087403,1
411,20,log2,2,10,100,1.0,0.8889313220977784,1
412,20,log2,2,10,150,1.0,1.3477258205413818,1
413,20,log2,2,10,200,1.0,1.9008269309997559,1
414,20,log2,4,2,10,1.0,0.08965983390808105,1
415,20,log2,4,2,25,0.9998460354118552,0.2316967487335205,456
416,20,log2,4,2,50,1.0,0.49817981719970705,1
417,20,log2,4,2,100,1.0,0.9224839210510254,1
418,20,log2,4,2,150,1.0,1.3478374481201172,1
419,20,log2,4,2,200,1.0,1.834972858428955,1
420,20,log2,4,5,10,1.0,0.0943291187286377,1
421,20,log2,4,5,25,1.0,0.21976690292358397,1
422,20,log2,4,5,50,1.0,0.44042434692382815,1
423,20,log2,4,5,100,1.0,0.871668004989624,1
424,20,log2,4,5,150,1.0,1.3631038188934326,1
425,20,log2,4,5,200,1.0,1.743331289291382,1
426,20,log2,4,10,10,0.9995381062355658,0.10854573249816894,466
427,20,log2,4,10,25,1.0,0.24532608985900878,1
428,20,log2,4,10,50,1.0,0.4438310623168945,1
429,20,log2,4,10,100,1.0,0.9503528594970703,1
430,20,log2,4,10,150,1.0,1.357154369354248,1
431,20,log2,4,10,200,1.0,2.1884500980377197,1
432,20,,1,2,10,1.0,0.28125319480895994,1
433,20,,1,2,25,1.0,0.5498355388641357,1
434,20,,1,2,50,1.0,0.9306887149810791,1
435,20,,1,2,100,1.0,1.8400897979736328,1
436,20,,1,2,150,1.0,2.635849714279175,1
437,20,,1,2,200,1.0,3.427252435684204,1
438,20,,1,5,10,1.0,0.17930407524108888,1
439,20,,1,5,25,1.0,0.45894489288330076,1
440,20,,1,5,50,1.0,0.9046632766723632,1
441,20,,1,5,100,1.0,1.8357215881347657,1
442,20,,1,5,150,1.0,2.552665185928345,1
443,20,,1,5,200,1.0,3.343818950653076,1
444,20,,1,10,10,0.9998460354118552,0.16025128364562988,456
445,20,,1,10,25,1.0,0.4285560607910156,1
446,20,,1,10,50,0.9995381062355658,0.8478542327880859,466
447,20,,1,10,100,1.0,1.7045862674713135,1
448,20,,1,10,150,1.0,2.5028294563293456,1
449,20,,1,10,200,0.9995381062355658,3.233418893814087,466
450,20,,2,2,10,1.0,0.16588735580444336,1
451,20,,2,2,25,1.0,0.41094059944152833,1
452,20,,2,2,50,1.0,0.8285208702087402,1
453,20,,2,2,100,1.0,1.8629140853881836,1
454,20,,2,2,150,1.0,2.849923515319824,1
455,20,,2,2,200,1.0,3.8595083713531495,1
456,20,,2,5,10,1.0,0.19580392837524413,1
457,20,,2,5,25,1.0,0.4881300926208496,1
458,20,,2,5,50,1.0,0.9928149223327637,1
459,20,,2,5,100,1.0,1.8970672130584716,1
460,20,,2,5,150,1.0,2.8040528774261473,1
461,20,,2,5,200,1.0,3.919606256484985,1
462,20,,2,10,10,0.9995381062355658,0.23341269493103028,466
463,20,,2,10,25,1.0,0.48774013519287107,1
464,20,,2,10,50,1.0,0.9811785697937012,1
465,20,,2,10,100,0.9995381062355658,1.8998064994812012,466
466,20,,2,10,150,1.0,2.695153331756592,1
467,20,,2,10,200,1.0,3.6403559684753417,1
468,20,,4,2,10,0.9998461538461537,0.19034914970397948,450
469,20,,4,2,25,0.9995381062355658,0.42272214889526366,466
470,20,,4,2,50,1.0,0.8523468494415283,1
471,20,,4,2,100,1.0,1.6564584255218506,1
472,20,,4,2,150,1.0,2.6265334606170656,1
473,20,,4,2,200,1.0,3.8309797286987304,1
474,20,,4,5,10,0.9998460354118552,0.19090695381164552,456
